num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S087088,2025-07-29,11:20:00,AVDA. MONFORTE DE LEMOS / CALL. GINZO DE LIMIA,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,440278,4481191,false,false,false,"Autobús, Camión rígido",Sin asistencia sanitaria,1
2025S087089,2025-07-29,09:45:00,CALL. JUAN BRAVO / CALL. LAGASCA,4,SALAMANCA,Atropello a persona,Despejado,442050,4476012,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S087090,2025-07-29,11:00:00,CALL. TRIBULETE / CALL. AMPARO,1,CENTRO,Colisión fronto-lateral,Despejado,440456,4473291,false,false,false,"Camión rígido, Furgoneta",Sin asistencia sanitaria,1
2025S087091,2025-07-29,11:00:00,CALL. SANTA SABINA,3,RETIRO,Colisión fronto-lateral,,443167,4472905,false,false,false,"Motocicleta hasta 125cc, Otros vehículos con motor, Turismo",Desconocido,5
2025S087092,2025-07-29,12:00:00,CALL. GRAN VIA / CALL. DOCTOR CARRACIDO,1,CENTRO,Colisión fronto-lateral,Despejado,439750,4474940,false,false,false,Turismo,Desconocido,5
2025S087093,2025-07-29,11:50:00,PLAZA. CASTILLA,5,CHAMARTÍN,Alcance,Despejado,441560,4479750,false,false,false,"Turismo, VMU eléctrico",Desconocido,3
2025S087094,2025-07-29,11:00:00,CALL. FUENTESPINA,18,VILLA DE VALLECAS,Alcance,Despejado,448784,4470167,false,false,false,"Camión rígido, Turismo",Desconocido,1
2025S087095,2025-07-29,11:50:00,AUTOV. M-30,2,ARGANZUELA,Colisión fronto-lateral,Despejado,442379,4471316,false,false,false,"Camión rígido, Turismo",Sin asistencia sanitaria,1
2025S087096,2025-07-29,12:05:00,CALL. SAN EPIFANIO / PASEO. MELANCOLICOS,2,ARGANZUELA,Caída,Despejado,438999,4472604,false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087097,2025-07-29,12:15:00,AVDA. ALBUFERA / AVDA. PAZ,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,443220,4472165,false,false,false,"Autobús, Turismo",Desconocido,1
2025S087098,2025-07-29,12:05:00,CALL. DOCTOR ESQUERDO,3,RETIRO,Colisión lateral,Despejado,442850,4472667,false,false,false,Turismo,Desconocido,5
2025S087120,2025-07-29,13:00:00,CAMINO DE PERALES Nª10,12,USERA,Otro,Despejado,441143,4470401,false,false,false,"Autobús, Camión rígido",Sin asistencia sanitaria,1
2025S087121,2025-07-29,13:14:00,AVDA. GENERAL PERON,6,TETUÁN,Colisión fronto-lateral,Despejado,441009,4478199,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087123,2025-07-29,13:20:00,CALL. ALCALA / CALL. JORGE JUAN,4,SALAMANCA,Colisión fronto-lateral,Despejado,442422,4474988,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087130,2025-07-29,13:35:00,CALL. MULLER / CALL. CAPITAN BLANCO ARGIBAY,6,TETUÁN,Colisión fronto-lateral,Despejado,440798,4479637,false,false,false,Turismo,Desconocido,5
2025S087133,2025-07-29,13:00:00,CALL. PEDRO RICO / CALL. ARZOBISPO MORCILLO,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,441540,4481231,false,false,false,"Furgoneta, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S087145,2025-07-29,14:00:00,AUTOV. M-30,4,SALAMANCA,Alcance,Despejado,443962,4475924,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S087146,2025-07-29,14:55:00,CALL. AYALA / CALL. CONDE DE PEÑALVER,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,442682,4475404,false,false,false,Camión rígido,Desconocido,5
2025S087147,2025-07-29,15:15:00,AUTOV. M-30,5,CHAMARTÍN,Alcance,Despejado,442882,4481405,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S087153,2025-07-29,15:05:00,GTA. VALLE DE ORO,11,CARABANCHEL,Atropello a persona,Despejado,437933,4471115,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S087154,2025-07-29,14:30:00,AVDA. ANDALUCIA / CALL. FRANCISCO DEL PINO,17,VILLAVERDE,Alcance,,441133,4466798,false,false,false,Turismo,Desconocido,5
2025S087158,2025-07-29,15:50:00,AVDA. GRAN VIA DE HORTALEZA,16,HORTALEZA,Colisión fronto-lateral,Despejado,444923,4479846,false,false,false,"Autobús, Furgoneta, Turismo",Desconocido,5
2025S087163,2025-07-29,15:22:00,CALL. PALOMARES / PASEO. MORERAS,17,VILLAVERDE,Colisión fronto-lateral,Despejado,439631,4466534,false,false,false,"Furgoneta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087174,2025-07-29,17:00:00,CALL. VELAZQUEZ / CALL. RODRIGUEZ MARIN,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,442127,4477324,false,false,false,"Furgoneta, Todo terreno",Sin asistencia sanitaria,1
2025S087177,2025-07-29,16:26:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. ALBASANZ,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,446125,4476156,false,false,false,"Bicicleta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087179,2025-07-29,16:10:00,CALL. TUDELILLA / CALL. SAN ROGELIO,6,TETUÁN,Alcance,,439803,4478153,false,false,false,"Motocicleta > 125cc, Motocicleta hasta 125cc",Desconocido,5
2025S087180,2025-07-29,16:40:00,CALL. TUDELILLA / CALL. SAN ROGELIO,6,TETUÁN,Otro,Despejado,439823,4478167,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S087187,2025-07-29,17:20:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. PONZANO,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,440748,4477548,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087193,2025-07-29,17:25:00,CALL. JORGE JUAN / CALL. NARVAEZ,4,SALAMANCA,Otro,Despejado,442565,4474973,false,false,false,Turismo,Desconocido,5
2025S087217,2025-07-29,17:47:00,AUTOV. M-30,15,CIUDAD LINEAL,Colisión frontal,Despejado,444087,4475001,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087221,2025-07-29,19:04:00,AUTOV. M-30,3,RETIRO,Otro,Despejado,443921,4473928,false,false,false,Turismo,Desconocido,5
2025S087223,2025-07-29,18:02:00,CALL. GASOMETRO / CALL. MAJUELO,2,ARGANZUELA,Alcance,Despejado,439953,4472731,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087224,2025-07-29,16:25:00,CALL. BRAVO MURILLO,6,TETUÁN,Colisión fronto-lateral,Despejado,440316,4477728,false,false,false,"Motocicleta > 125cc, Turismo",Atención en urgencias sin posterior ingreso,1
2025S087225,2025-07-29,18:50:00,CALL. ALCALA / CALL. GOYA,4,SALAMANCA,Atropello a persona,Despejado,442641,4475109,false,false,true,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S087226,2025-07-29,15:24:00,CALL. ZIGIA / CALL. DOCTOR VALLEJO,15,CIUDAD LINEAL,Alcance,Despejado,445281,4476645,false,false,false,"Ciclomotor, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087227,2025-07-29,18:10:00,AVDA. HOSPITALIDAD,10,LATINA,Colisión frontal,Despejado,434455,4468205,false,false,false,Turismo,Desconocido,5
2025S087228,2025-07-29,19:35:00,AVDA. PARQUE DE PALOMERAS BAJAS,13,PUENTE DE VALLECAS,Alcance,Despejado,444093,4470075,false,false,false,"Furgoneta, Motocicleta > 125cc",Sin asistencia sanitaria,1
2025S087229,2025-07-29,19:00:00,CALL. MARIA DE MOLINA / CALL. SERRANO,4,SALAMANCA,Colisión fronto-lateral,Despejado,441810,4476585,false,false,false,"Motocicleta > 125cc, Turismo",Desconocido,5
2025S087231,2025-07-29,19:00:00,AVDA. ANDALUCIA / CALL. UNANIMIDAD,17,VILLAVERDE,Alcance,Despejado,441120,4468023,false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S087236,2025-07-29,18:50:00,CALL. ALTO DEL RETIRO,18,VILLA DE VALLECAS,Vuelco,Despejado,449872,4468925,false,false,false,Turismo,Ingreso inferior o igual a 24 horas,7
2025S087238,2025-07-29,18:05:00,CALL. VADO DE SANTA CATALINA,2,ARGANZUELA,Caída,Despejado,440795,4471183,false,false,false,VMU eléctrico,Ingreso inferior o igual a 24 horas,7
2025S087242,2025-07-29,19:28:00,CALL. MONEDEROS,12,USERA,Choque contra obstáculo fijo,,440411,4471116,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087257,2025-07-29,19:12:00,CALL. GLORIA FUERTES,8,FUENCARRAL-EL PARDO,Otro,,438509,4482989,true,false,false,"Todo terreno, Turismo",Desconocido,5
2025S087313,2025-07-29,21:50:00,PASEO. PRADO,1,CENTRO,Colisión lateral,,441084,4474052,false,false,false,"Autobús, Turismo",Desconocido,5
2025S087315,2025-07-29,21:43:00,CALL. ZAIDA / CALL. ALGABA,11,CARABANCHEL,Colisión fronto-lateral,Despejado,437584,4471431,false,false,false,Turismo,Desconocido,5
2025S087493,2025-07-29,20:54:00,PASEO. SANTA MARIA DE LA CABEZA,2,ARGANZUELA,Colisión múltiple,Despejado,440335,4472022,false,false,false,Turismo,Desconocido,5
2025S087927,2025-07-29,20:55:00,CALL. VENTURA RODRIGUEZ,9,MONCLOA-ARAVACA,Caída,Despejado,439427,4475161,false,false,false,Motocicleta > 125cc,Sin asistencia sanitaria,1
2025S087336,2025-07-30,01:10:00,CALL. MAQUEDA,10,LATINA,Colisión fronto-lateral,,435314,4471103,true,false,false,Turismo,Desconocido,5
2025S087359,2025-07-30,02:00:00,CALL. ROSARIO PINO,6,TETUÁN,Colisión fronto-lateral,,441394,4479278,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S087362,2025-07-30,02:50:00,CALL. MARQUES DE JURA REAL / CALL. ANTONIO LOPEZ,11,CARABANCHEL,Caída,Despejado,439925,4471721,false,false,false,VMU eléctrico,Ingreso inferior o igual a 24 horas,7
2025S087383,2025-07-30,06:10:00,CALL. JULIAN ROMEA,7,CHAMBERÍ,Alcance,Despejado,439242,4477150,true,false,false,Turismo,Ingreso superior a 24 horas,1
2025S087413,2025-07-30,08:00:00,CALL. VELAZQUEZ / CALL. JORGE JUAN,4,SALAMANCA,Colisión fronto-lateral,Despejado,441962,4475017,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087424,2025-07-30,08:10:00,CALL. ALCALA / IDB. PUENTE DE VENTAS,15,CIUDAD LINEAL,Caída,Despejado,443989,4475886,false,false,false,Motocicleta hasta 125cc,Ingreso inferior o igual a 24 horas,7
2025S087439,2025-07-30,08:50:00,CALL. CORREGIDOR DIEGO CABEZA DE VACA,14,MORATALAZ,Colisión lateral,Despejado,444529,4473383,false,false,false,"Motocicleta > 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S087450,2025-07-30,09:48:00,CALL. ALCALA / CALL. EMILIO GASTESI FERNANDEZ,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,445257,4476179,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087451,2025-07-30,07:40:00,AVDA. LOGROÑO / AVDA. GENERAL,21,BARAJAS,Colisión fronto-lateral,Despejado,450724,4480008,false,false,false,"Autobús, Turismo",Sin asistencia sanitaria,1
2025S087453,2025-07-30,10:15:00,CALL. VASCOS,9,MONCLOA-ARAVACA,Otro,Despejado,439693,4477798,false,false,false,"Ciclomotor, Turismo",Ingreso inferior o igual a 24 horas,1
2025S087472,2025-07-30,12:00:00,CALL. SANTA ENGRACIA / CALL. SAGUNTO,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,440769,4476160,false,false,false,Motocicleta hasta 125cc,Desconocido,4
2025S087474,2025-07-30,13:20:00,CALL. ALONSO NUÑEZ,6,TETUÁN,Otro,Despejado,440043,4478902,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S087479,2025-07-30,12:30:00,AVDA. PESETA / AVDA. CARABANCHEL ALTO,11,CARABANCHEL,Colisión lateral,Despejado,436020,4468221,false,false,false,Turismo,Desconocido,5
2025S087494,2025-07-30,13:00:00,CALL. LAGUNA DALGA,17,VILLAVERDE,Alcance,Despejado,440312,4464849,false,false,false,Turismo,Desconocido,5
2025S087498,2025-07-30,13:00:00,CALL. BAHIA DE CARTAGENA / CALL. BAHIA DE MAHON,21,BARAJAS,Atropello a persona,Despejado,449713,4479164,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S087500,2025-07-30,11:20:00,AVDA. VILLA DE VALLECAS MERCAMADRID / CALL. EJE 7,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,444409,4468692,false,false,false,"Camión rígido, Tractocamión",Desconocido,5
2025S087501,2025-07-30,14:00:00,CALL. AGUSTIN DE BETANCOURT,7,CHAMBERÍ,Alcance,Despejado,441053,4477529,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087502,2025-07-30,13:30:00,CALL. MAUREGATO,10,LATINA,Colisión frontal,Despejado,437539,4473355,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S087503,2025-07-30,14:45:00,CALL. ROMEO Y JULIETA / AVDA. PARQUE DE PALOMERAS BAJAS,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,443816,4470169,false,false,false,"Autobús, Turismo",Desconocido,5
2025S087508,2025-07-30,14:50:00,CALL. MARTIRES CONCEPCIONISTAS,4,SALAMANCA,Colisión lateral,Despejado,443115,4475486,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087521,2025-07-30,14:20:00,CALL. OCAÑA / CALL. CAMARENA,10,LATINA,Colisión fronto-lateral,Despejado,435600,4470739,false,false,false,"Autobús, Turismo",Desconocido,5
2025S087531,2025-07-30,14:45:00,CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,442429,4476702,false,false,false,"Bicicleta EPAC (pedaleo asistido), Furgoneta",Asistencia sanitaria ambulatoria con posterioridad,1
2025S087532,2025-07-30,15:20:00,CALL. ARRIETA,1,CENTRO,Colisión lateral,Despejado,439760,4474452,false,false,false,"Ciclomotor, Turismo",Desconocido,5
2025S087533,2025-07-30,16:43:00,CALL. DOMINGO PARRAGA,17,VILLAVERDE,Colisión fronto-lateral,Despejado,439537,4465953,false,false,false,"Motocicleta > 125cc, Turismo",Atención en urgencias sin posterior ingreso,1
2025S087538,2025-07-30,17:00:00,FAROLA 3,11,CARABANCHEL,Otro,Despejado,438643,4469403,false,false,false,Turismo,Desconocido,5
2025S087544,2025-07-30,14:40:00,CALL. MENDEZ ALVARO,2,ARGANZUELA,Alcance,Despejado,441812,4472415,false,false,false,"Bicicleta EPAC (pedaleo asistido), Turismo",Desconocido,5
2025S087545,2025-07-30,17:25:00,AVDA. NUESTRA SEÑORA DE BEGOÑA / CALL. AMOREBIETA,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,431338,4480111,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S087548,2025-07-30,16:50:00,AVDA. ANDALUCIA / AVDA. GRAN VIA DE VILLAVERDE,17,VILLAVERDE,Colisión fronto-lateral,Despejado,441144,4466348,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087603,2025-07-30,18:50:00,AVDA. BETANZOS / CALL. RIBADAVIA,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,439633,4480424,false,false,false,Turismo,Desconocido,5
2025S087604,2025-07-30,18:30:00,PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO,3,RETIRO,Colisión lateral,Despejado,443119,4473138,false,false,false,Turismo,Desconocido,5
2025S087632,2025-07-30,19:30:00,CALL. SIERRA GORDA / CALL. PUERTO DE LUMBRERAS,18,VILLA DE VALLECAS,Colisión múltiple,Despejado,447497,4470206,true,false,false,"Camión rígido, Furgoneta, Todo terreno, Turismo",Desconocido,5
2025S087634,2025-07-30,18:40:00,PLAZA. CARDENAL CISNEROS / AVDA. COMPLUTENSE,9,MONCLOA-ARAVACA,Alcance,Despejado,438387,4476866,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087639,2025-07-30,17:42:00,AVDA. LA GAVIA / AVDA. MAYORAZGO,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,447406,4468347,false,false,false,Turismo,Atención en urgencias sin posterior ingreso,1
2025S087647,2025-07-30,17:40:00,CALL. SAN CIPRIANO / AVDA. DAROCA,19,VICÁLVARO,Alcance,Despejado,448341,4472803,false,false,false,Turismo,Desconocido,5
2025S087656,2025-07-30,19:50:00,PASEO. PONTONES,2,ARGANZUELA,Caída,Despejado,439075,4472884,false,false,false,Bicicleta EPAC (pedaleo asistido),Ingreso inferior o igual a 24 horas,7
2025S087668,2025-07-30,19:15:00,AVDA. NICETO ALCALA ZAMORA / CALL. ANA DE AUSTRIA,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,444144,4483552,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S087676,2025-07-30,19:15:00,CTRA. ACCESO A LA ESTACION DE O'DONNELL / CALL. PIRRA,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,449675,4477444,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087698,2025-07-30,20:40:00,PASEO. PRADO / PLAZA. CANOVAS DEL CASTILLO,1,CENTRO,Caída,Despejado,441066,4474109,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S087705,2025-07-30,19:00:00,AVDA. GUADALAJARA / CALL. REPUBLICA ESLOVACA,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,447721,4474666,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087716,2025-07-30,21:40:00,CALL. VIA CARPETANA,10,LATINA,Caída,Despejado,436873,4471331,false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria sólo en el lugar del accidente,3
2025S087717,2025-07-30,21:25:00,PASEO. SANTA MARIA DE LA CABEZA,11,CARABANCHEL,Colisión lateral,,439512,4471273,false,false,false,"Autobús, Turismo",Desconocido,5
2025S087718,2025-07-30,09:40:00,PLAZA. CUZCO / AVDA. ALBERTO ALCOCER,5,CHAMARTÍN,Colisión fronto-lateral,,441570,4478940,false,false,false,Turismo,Desconocido,5
2025S087721,2025-07-30,19:17:00,CALL. CAMPEZO / CALL. SAMANIEGO,20,SAN BLAS-CANILLEJAS,Caída,Despejado,450631,4477296,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087722,2025-07-30,23:00:00,AUTOV. M-30,15,CIUDAD LINEAL,Colisión múltiple,Despejado,444060,4475198,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S087731,2025-07-30,23:30:00,CALL. DIAMANTE,17,VILLAVERDE,Alcance,Despejado,441559,4467227,false,false,false,Turismo,Atención en urgencias sin posterior ingreso,1
2025S087736,2025-07-30,23:45:00,CALL. AZCONA / CALL. CARTAGENA,4,SALAMANCA,Colisión fronto-lateral,Despejado,443137,4476117,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S088120,2025-07-30,20:35:00,CALL. CARACAS / CALL. ZURBANO,7,CHAMBERÍ,Otro,Despejado,441176,4475787,false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S087756,2025-07-31,00:20:00,CALL. ALCALA / CALL. JOSEFA VALCARCEL,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,448405,4477815,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087766,2025-07-31,04:15:00,CALL. CAMPEZO / CALL. SAMANIEGO,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,450555,4477265,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087788,2025-07-31,08:05:00,RONDA. VALENCIA,2,ARGANZUELA,Caída,Despejado,440617,4473021,false,false,false,"Maquinaria de obras, Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S087791,2025-07-31,08:05:00,CALL. GORDOLOBO / CALL. ADONIS,10,LATINA,Otro,Despejado,434271,4471010,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087794,2025-07-31,09:12:00,AVDA. MEDITERRANEO,3,RETIRO,Colisión lateral,Despejado,442476,4473211,false,false,false,"Maquinaria de obras, Turismo",Desconocido,5
2025S087798,2025-07-31,07:55:00,AVDA. ANDALUCIA,12,USERA,Alcance,Despejado,441047,4468513,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria ambulatoria con posterioridad,1
2025S087799,2025-07-31,08:35:00,AVDA. POBLADOS,11,CARABANCHEL,Alcance,Despejado,435681,4470407,false,false,false,Turismo,Desconocido,5
2025S087800,2025-07-31,08:00:00,AVDA. DAROCA / CALL. LAGO CONSTANZA,15,CIUDAD LINEAL,Alcance,Despejado,445263,4475282,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S087839,2025-07-31,09:41:00,CALL. TETUAN,1,CENTRO,Choque contra obstáculo fijo,Despejado,440219,4474310,false,false,false,Camión rígido,Desconocido,5
2025S087840,2025-07-31,09:50:00,CALL. COCHERON DE LA VILLA,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,446415,4470370,false,false,false,Turismo,Desconocido,5
2025S087849,2025-07-31,10:35:00,CALL. O'DONNELL,4,SALAMANCA,Alcance,Despejado,442544,4474777,false,false,false,"Motocicleta > 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S087850,2025-07-31,10:36:00,CALL. PIO FELIPE / AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,444470,4471448,false,false,false,Turismo,Desconocido,5
2025S087858,2025-07-31,10:30:00,CALL. NUÑEZ DE BALBOA,4,SALAMANCA,Colisión fronto-lateral,Despejado,442138,4475974,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087876,2025-07-31,09:52:00,CALL. TORRELAGUNA / CALL. TREVIANA,15,CIUDAD LINEAL,Caída,Despejado,444142,4477963,false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria sólo en el lugar del accidente,3
2025S087877,2025-07-31,11:30:00,CALL. HACIENDA DE PAVONES,14,MORATALAZ,Atropello a persona,Despejado,446053,4472312,false,false,true,Furgoneta,Sin asistencia sanitaria,1
2025S087891,2025-07-31,12:50:00,CALL. GRAN VIA,1,CENTRO,Otro,,440284,4474636,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S087896,2025-07-31,13:00:00,CALL. VIRGEN DE LLUC / CALL. FLORENCIO GARCIA,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,445612,4476697,false,false,false,Furgoneta,Desconocido,5
2025S087898,2025-07-31,12:40:00,CALL. FUENTE CARRANTONA,14,MORATALAZ,Atropello a persona,Despejado,446268,4472917,false,false,true,,Desconocido,6
2025S087901,2025-07-31,11:10:00,AVDA. BETANZOS / AVDA. ILUSTRACION,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,439594,4481330,false,false,false,"Camión rígido, Turismo",Sin asistencia sanitaria,1
2025S087916,2025-07-31,13:15:00,PASEO. CASTELLANA,5,CHAMARTÍN,Colisión lateral,Despejado,441774,4480585,false,false,false,Turismo,Desconocido,5
2025S087921,2025-07-31,13:30:00,CALL. MARIA DE MOLINA,4,SALAMANCA,Alcance,Despejado,441988,4476657,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087922,2025-07-31,13:50:00,CALL. MARIANO VELA / CALL. MARCELO USERA,12,USERA,Atropello a persona,Despejado,439667,4470771,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S087924,2025-07-31,14:30:00,CALL. FUENTE CARRANTONA / CALL. ENCOMIENDA DE PALACIOS,14,MORATALAZ,Alcance,Despejado,445873,4472184,false,false,false,Turismo,Desconocido,1
2025S087925,2025-07-31,13:50:00,AUTOV. M-30,3,RETIRO,Alcance,Despejado,443605,4473301,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S087933,2025-07-31,15:14:00,AUTOV. M-30,15,CIUDAD LINEAL,Alcance,Despejado,444120,4474601,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087934,2025-07-31,14:50:00,AUTOV. M-30,2,ARGANZUELA,Alcance,Despejado,442349,4471261,false,false,false,Turismo,Desconocido,1
2025S087935,2025-07-31,15:10:00,PASEO. QUINCE DE MAYO / CALL. GENERAL RICARDOS,11,CARABANCHEL,Colisión lateral,Despejado,439137,4472108,false,false,false,Turismo,Desconocido,1
2025S087936,2025-07-31,16:08:00,CALL. LOS YEBENES,10,LATINA,Alcance,Despejado,435893,4472163,false,false,false,Turismo,Desconocido,5
2025S087937,2025-07-31,16:20:00,PASEO. CASTELLANA / marques de riscal,7,CHAMBERÍ,Choque contra obstáculo fijo,,441541,4475769,false,false,false,Furgoneta,Desconocido,5
2025S087939,2025-07-31,15:15:00,CALL. MENDEZ ALVARO,2,ARGANZUELA,Atropello a persona,Despejado,442461,4471646,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S087941,2025-07-31,16:18:00,PLAZA. LIMA / PASEO. CASTELLANA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,441444,4478213,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S087945,2025-07-31,15:55:00,CALL. MENDEZ ALVARO / CALL. TITAN,2,ARGANZUELA,Colisión fronto-lateral,Despejado,442537,4471584,false,false,false,"Furgoneta, Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S087968,2025-07-31,15:20:00,CALL. EDISON / GTA. LOPEZ DE HOYOS,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,442280,4476837,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S087970,2025-07-31,16:50:00,M-30 C-1 KM 10,2,ARGANZUELA,Alcance,Despejado,442811,4471736,false,false,false,Turismo,Desconocido,5
2025S087975,2025-07-31,16:10:00,AVDA. POBLADOS,12,USERA,Caída,Despejado,439954,4469354,false,false,false,Turismo,Desconocido,5
2025S087978,2025-07-31,14:24:00,CALL. ALCOCER / AVDA. ANDALUCIA,17,VILLAVERDE,Alcance,Despejado,441107,4466962,false,false,false,Turismo,Desconocido,5
2025S087980,2025-07-31,17:45:00,CALL. AMOS DE ESCALANTE,15,CIUDAD LINEAL,Colisión lateral,Despejado,445535,4476262,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S087985,2025-07-31,18:10:00,AVENIDA DE LOS POBLADOS/VIA LUSITANA,11,CARABANCHEL,Alcance,Despejado,437631,4469502,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S087986,2025-07-31,19:00:00,AVDA. NUESTRA SEÑORA DE FATIMA,11,CARABANCHEL,Alcance,Despejado,436487,4470317,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
